#  DisGeNET, a discovery platform for human diseases and their genes - http://disgenet.org/
#   Copyright 2010-2016 
#  
# Use is subject to the terms at http://www.disgenet.org/ds/DisGeNET/html/legal.html
# These terms include:
# 
#   1. The DisGeNET database and Knowledge discovery platform are provided to advance 
#       the knowledge about human diseases and their associated genes, 
#       and are intended to be used only for research and education. 
#
#   2. All forms of publication (e.g., web sites, research papers, databases,
#       software applications, etc.) that use or rely on DisGeNET data must cite DisGeNET.
#       Citation guidelines: http://www.disgenet.org/ds/DisGeNET/html/citation.html
# 
# 
# More information at: http://www.disgenet.org/web/DisGeNET/menu/downloads
# 
# This file corresponds to DisGeNET v4.0 (created on Jun 07 2016)
#
# If you have any further questions, please email us at support@disgenet.org
# 
diseaseId	geneId	score	geneName	description	diseaseName	sourceId	NofPmids	NofSnps
umls:C3542026	5828	0.24	PEX2	peroxisomal biogenesis factor 2	PEROXISOME BIOGENESIS DISORDER 5B	CLINVAR,UNIPROT	1	4
umls:C3542549	9895	0.24	TECPR2	tectonin beta-propeller repeat containing 2	SPASTIC PARAPLEGIA 49, AUTOSOMAL RECESSIVE	CLINVAR,ORPHANET	0	0
umls:C3542550	388389	0.24	CCDC103	coiled-coil domain containing 103	CILIARY DYSKINESIA, PRIMARY, 17	CLINVAR,UNIPROT	1	2
umls:C3542922	1380	0.12	CR2	complement component (3d/Epstein Barr virus) receptor 2	IMMUNODEFICIENCY, COMMON VARIABLE, 7	CLINVAR	0	2
umls:C3543825	54919	0.24	DNAAF5	dynein, axonemal, assembly factor 5	CILIARY DYSKINESIA, PRIMARY, 18	CLINVAR,UNIPROT	1	1
umls:C3543826	23639	0.24	LRRC6	leucine rich repeat containing 6	CILIARY DYSKINESIA, PRIMARY, 19	CLINVAR,UNIPROT	1	6
umls:C3549447	477	0.24	ATP1A2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	ALTERNATING HEMIPLEGIA OF CHILDHOOD 1	CLINVAR,UNIPROT	1	1
umls:C3549845	5205	0.12	ATP8B1	ATPase, aminophospholipid transporter, class I, type 8B, member 1	CHOLESTASIS, INTRAHEPATIC, OF PREGNANCY, 1	UNIPROT	2	2
umls:C3549874	860	0.12	RUNX2	runt-related transcription factor 2	METAPHYSEAL DYSPLASIA WITH MAXILLARY HYPOPLASIA WITH OR WITHOUT BRACHYDACTYLY	ORPHANET	0	0
umls:C3550234	5189	0.12	PEX1	peroxisomal biogenesis factor 1	PEROXISOME BIOGENESIS DISORDER 2B	CTD_human	0	0
umls:C3550234	5192	0.12	PEX10	peroxisomal biogenesis factor 10	PEROXISOME BIOGENESIS DISORDER 2B	CTD_human	0	0
umls:C3550234	5194	0.12	PEX13	peroxisomal biogenesis factor 13	PEROXISOME BIOGENESIS DISORDER 2B	CTD_human	0	0
umls:C3550234	55670	0.12	PEX26	peroxisomal biogenesis factor 26	PEROXISOME BIOGENESIS DISORDER 2B	CTD_human	0	0
umls:C3550234	5830	0.24	PEX5	peroxisomal biogenesis factor 5	PEROXISOME BIOGENESIS DISORDER 2B	CTD_human,UNIPROT	1	0
umls:C3550478	128674	0.12	PROKR2	prokineticin receptor 2	HYPOGONADOTROPIC HYPOGONADISM 3 WITH OR WITHOUT ANOSMIA	UNIPROT	4	5
umls:C3550693	5193	0.12	PEX12	peroxisomal biogenesis factor 12	PEROXISOME BIOGENESIS DISORDER 3B	UNIPROT	1	1
umls:C3550789	2623	0.36	GATA1	GATA binding protein 1 (globin transcription factor 1)	THROMBOCYTOPENIA, X-LINKED, WITH OR WITHOUT DYSERYTHROPOIETIC ANEMIA	CTD_human,ORPHANET,UNIPROT	4	0
umls:C3550856	2623	0.12	GATA1	GATA binding protein 1 (globin transcription factor 1)	ANEMIA, X-LINKED, WITH OR WITHOUT NEUTROPENIA AND/OR PLATELET ABNORMALITIES	ORPHANET	0	0
umls:C3550903	55869	0.24	HDAC8	histone deacetylase 8	CORNELIA DE LANGE SYNDROME 5	CLINVAR,UNIPROT	1	11
umls:C3550904	79868	0.36	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Is	CLINVAR,ORPHANET,UNIPROT	1	2
umls:C3550913	1193	0.36	CLIC2	chloride intracellular channel 2	MENTAL RETARDATION, X-LINKED, SYNDROMIC 32	CLINVAR,ORPHANET,UNIPROT	1	1
umls:C3550921	1349	0.12	COX7B	cytochrome c oxidase subunit VIIb	APLASIA CUTIS CONGENITA, RETICULOLINEAR, WITH MICROCEPHALY, FACIAL DYSMORPHISM, AND OTHER CONGENITAL ANOMALIES	CLINVAR	0	3
umls:C3550963	3547	0.36	IGSF1	immunoglobulin superfamily, member 1	HYPOTHYROIDISM, CENTRAL, AND TESTICULAR ENLARGEMENT	CLINVAR,ORPHANET,UNIPROT	1	4
umls:C3550973	11152	0.241628651232482	WDR45	WD repeat domain 45	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 5	CLINVAR,ORPHANET	6	5
umls:C3551173	2074	0.12	ERCC6	excision repair cross-complementation group 6	UV-SENSITIVE SYNDROME 1	CTD_human	0	0
umls:C3551173	57654	0.12	UVSSA	UV-stimulated scaffold protein A	UV-SENSITIVE SYNDROME 1	CTD_human	2	0
umls:C3551716	9563	0.24	H6PD	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)	CORTISONE REDUCTASE DEFICIENCY 1	CLINVAR,UNIPROT	2	6
umls:C3551749	56801	0.12	HDLCQ14	Hypoalphalipoproteinemia, primary	HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 14	CTD_human	0	0
umls:C3551915	51684	0.12	SUFU	suppressor of fused homolog (Drosophila)	MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO	ORPHANET	0	0
umls:C3551915	6598	0.12	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO	ORPHANET	0	0
umls:C3551915	6605	0.12	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	MENINGIOMA, FAMILIAL, SUSCEPTIBILITY TO	ORPHANET	0	0
umls:C3551954	23590	0.12	PDSS1	prenyl (decaprenyl) diphosphate synthase, subunit 1	COENZYME Q10 DEFICIENCY, PRIMARY, 1	CTD_human	0	0
umls:C3551954	27235	0.24	COQ2	coenzyme Q2 4-hydroxybenzoate polyprenyltransferase	COENZYME Q10 DEFICIENCY, PRIMARY, 1	CTD_human,UNIPROT	2	0
umls:C3551954	54840	0.12	APTX	aprataxin	COENZYME Q10 DEFICIENCY, PRIMARY, 1	CTD_human	0	0
umls:C3551954	56997	0.12	ADCK3	aarF domain containing kinase 3	COENZYME Q10 DEFICIENCY, PRIMARY, 1	CTD_human	1	0
umls:C3551954	57017	0.12	COQ9	coenzyme Q9	COENZYME Q10 DEFICIENCY, PRIMARY, 1	CTD_human	0	0
umls:C3551954	57107	0.2	PDSS2	prenyl (decaprenyl) diphosphate synthase, subunit 2	COENZYME Q10 DEFICIENCY, PRIMARY, 1	CTD_human	0	0
umls:C3552236	347733	0.44	TUBB2B	tubulin, beta 2B class IIb	POLYMICROGYRIA, SYMMETRIC OR ASYMMETRIC	CTD_human,ORPHANET,UNIPROT	1	0
umls:C3552335	2673	0.12	GFPT1	glutamine--fructose-6-phosphate transaminase 1	MYASTHENIC SYNDROME, CONGENITAL, WITH TUBULAR AGGREGATES 1	UNIPROT	1	1
umls:C3552343	60675	0.12	PROK2	prokineticin 2	HYPOGONADOTROPIC HYPOGONADISM 4 WITH OR WITHOUT ANOSMIA	UNIPROT	4	0
umls:C3552552	6390	0.12	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	COWDEN SYNDROME 2	CLINVAR	0	2
umls:C3552553	55636	0.12	CHD7	chromodomain helicase DNA binding protein 7	HYPOGONADOTROPIC HYPOGONADISM 5 WITH OR WITHOUT ANOSMIA	UNIPROT	4	3
umls:C3552574	2253	0.12	FGF8	fibroblast growth factor 8 (androgen-induced)	HYPOGONADOTROPIC HYPOGONADISM 6 WITH OR WITHOUT ANOSMIA	UNIPROT	2	1
umls:C3552634	3702	0.12	ITK	IL2-inducible T-cell kinase	LYMPHOPROLIFERATIVE SYNDROME 1	UNIPROT	1	1
umls:C3553060	79188	0.24	TMEM43	transmembrane protein 43	EMERY-DREIFUSS MUSCULAR DYSTROPHY 7, AUTOSOMAL DOMINANT	CLINVAR,UNIPROT	1	2
umls:C3553077	11023	0.24	VAX1	ventral anterior homeobox 1	MICROPHTHALMIA, SYNDROMIC 11	CLINVAR,UNIPROT	1	1
umls:C3553230	57511	0.24027144187208	COG6	component of oligomeric golgi complex 6	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIl	CLINVAR,UNIPROT	1	3
umls:C3553247	8289	0.12	ARID1A	AT rich interactive domain 1A (SWI-like)	MENTAL RETARDATION, AUTOSOMAL DOMINANT 14	CLINVAR	0	5
umls:C3553248	6598	0.24	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	MENTAL RETARDATION, AUTOSOMAL DOMINANT 15	CLINVAR,UNIPROT	1	3
umls:C3553249	6597	0.24	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	MENTAL RETARDATION, AUTOSOMAL DOMINANT 16	CLINVAR,UNIPROT	1	6
umls:C3553250	5144	0.24	PDE4D	phosphodiesterase 4D, cAMP-specific	ACRDYS2	CLINVAR,UNIPROT	4	9
umls:C3553264	65250	0.24	C5orf42	chromosome 5 open reading frame 42	JOUBERT SYNDROME 17	CLINVAR,UNIPROT	1	28
umls:C3553270	2984	0.36	GUCY2C	guanylate cyclase 2C	DIARRHEA 6	CLINVAR,ORPHANET,UNIPROT	1	1
umls:C3553288	9152	0.32	SLC6A5	solute carrier family 6 (neurotransmitter transporter), member 5	HYPEREKPLEXIA 3	CLINVAR,UNIPROT	1	10
umls:C3553291	2743	0.32	GLRB	glycine receptor, beta	HYPEREKPLEXIA 2	CLINVAR,UNIPROT	2	3
umls:C3553298	1161	0.24	ERCC8	excision repair cross-complementation group 8	UV-SENSITIVE SYNDROME 2	CLINVAR,UNIPROT	1	1
umls:C3553328	57654	0.24	UVSSA	UV-stimulated scaffold protein A	UV-SENSITIVE SYNDROME 3	CLINVAR,UNIPROT	1	2
umls:C3553330	729920	0.24	ISPD	isoprenoid synthase domain containing	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 7	CLINVAR,UNIPROT	2	10
umls:C3553349	51004	0.36	COQ6	coenzyme Q6 monooxygenase	COENZYME Q10 DEFICIENCY, PRIMARY, 6	CLINVAR,ORPHANET,UNIPROT	1	1
umls:C3553354	23590	0.36	PDSS1	prenyl (decaprenyl) diphosphate synthase, subunit 1	COENZYME Q10 DEFICIENCY, PRIMARY, 2	CLINVAR,ORPHANET,UNIPROT	1	1
umls:C3553358	57107	0.24	PDSS2	prenyl (decaprenyl) diphosphate synthase, subunit 2	COENZYME Q10 DEFICIENCY, PRIMARY, 3	CLINVAR,UNIPROT	1	2
umls:C3553374	57017	0.32	COQ9	coenzyme Q9	COENZYME Q10 DEFICIENCY, PRIMARY, 5	CLINVAR,ORPHANET	0	2
umls:C3553382	3290	0.2	HSD11B1	hydroxysteroid (11-beta) dehydrogenase 1	CORTISONE REDUCTASE DEFICIENCY 2	CLINVAR	0	0
umls:C3553404	5332	0.24	PLCB4	phospholipase C, beta 4	AURICULOCONDYLAR SYNDROME 2	CLINVAR,UNIPROT	1	8
umls:C3553409	57798	0.24	GATAD1	GATA zinc finger domain containing 1	CARDIOMYOPATHY, DILATED, 2B	CLINVAR,UNIPROT	1	1
umls:C3553414	9662	0.12	CEP135	centrosomal protein 135kDa	MICROCEPHALY 8, PRIMARY, AUTOSOMAL RECESSIVE	CLINVAR	0	1
umls:C3553418	3350	0.12	HTR1A	5-hydroxytryptamine (serotonin) receptor 1A, G protein-coupled	PERIODIC FEVER, MENSTRUAL CYCLE-DEPENDENT	CLINVAR	0	1
umls:C3553449	51010	0.24	EXOSC3	exosome component 3	PONTOCEREBELLAR HYPOPLASIA, TYPE 1B	CLINVAR,UNIPROT	1	8
umls:C3553494	55750	0.12	AGK	acylglycerol kinase	CATARACT 38	CLINVAR	0	0
umls:C3553512	987	0.24	LRBA	LPS-responsive vesicle trafficking, beach and anchor containing	IMMUNODEFICIENCY, COMMON VARIABLE, 8, WITH AUTOIMMUNITY	CLINVAR,UNIPROT	1	5
umls:C3553517	5885	0.24027144187208	RAD21	RAD21 homolog (S. pombe)	CORNELIA DE LANGE SYNDROME 4	CLINVAR,UNIPROT	2	4
umls:C3553529	25821	0.44	MTO1	mitochondrial tRNA translation optimization 1	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 10	CLINVAR,ORPHANET,UNIPROT	1	4
umls:C3553538	79581	0.24	SLC52A2	solute carrier family 52 (riboflavin transporter), member 2	BROWN-VIALETTO-VAN LAERE SYNDROME 2	CLINVAR,UNIPROT	1	16
umls:C3553571	55858	0.36	TMEM165	transmembrane protein 165	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIk	CLINVAR,ORPHANET,UNIPROT	1	3
umls:C3553582	80254	0.12	CEP63	centrosomal protein 63kDa	SECKEL SYNDROME 6	CLINVAR	0	1
umls:C3553587	23530	0.24	NNT	nicotinamide nucleotide transhydrogenase	GLUCOCORTICOID DEFICIENCY 4	CLINVAR,UNIPROT	1	6
umls:C3553597	84947	0.36	SERAC1	serine active site containing 1	3-METHYLGLUTACONIC ACIDURIA WITH DEAFNESS, ENCEPHALOPATHY, AND LEIGH-LIKE SYNDROME	CLINVAR,ORPHANET,UNIPROT	1	4
umls:C3553606	7157	0.12	TP53	tumor protein p53	BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7	CLINVAR	0	1
umls:C3553607	51660	0.24	MPC1	mitochondrial pyruvate carrier 1	MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY	CLINVAR,UNIPROT	1	2
umls:C3553617	7015	0.24	TERT	telomerase reverse transcriptase	PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 1	CLINVAR,UNIPROT	5	16
umls:C3553622	7012	0.12	TERC	telomerase RNA component	PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 2	CLINVAR	0	6
umls:C3553625	3211	0.24	HOXB1	homeobox B1	FACIAL PARESIS, HEREDITARY CONGENITAL, 3	CLINVAR,UNIPROT	1	1
umls:C3553633	8482	0.12	SEMA7A	semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)	BLOOD GROUP, JOHN MILTON HAGEN SYSTEM	CLINVAR	0	5
umls:C3553636	3675	0.36	ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)	INTERSTITIAL LUNG DISEASE, NEPHROTIC SYNDROME, AND EPIDERMOLYSIS BULLOSA, CONGENITAL	CLINVAR,ORPHANET,UNIPROT	1	4
umls:C3553637	84720	0.24	PIGO	phosphatidylinositol glycan anchor biosynthesis, class O	HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 2	CLINVAR,UNIPROT	1	3
umls:C3553645	1798	0.24	DPAGT1	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	MYASTHENIC SYNDROME, CONGENITAL, WITH TUBULAR AGGREGATES 2	CLINVAR,UNIPROT	1	5
umls:C3553656	65055	0.12	REEP1	receptor accessory protein 1	NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VB	CLINVAR	0	1
umls:C3553660	4784	0.36027144187208	NFIX	nuclear factor I/X (CCAAT-binding transcription factor)	SOTOS SYNDROME 2	CLINVAR,ORPHANET,UNIPROT	2	5
umls:C3553661	23261	0.24	CAMTA1	calmodulin binding transcription activator 1	CEREBELLAR ATAXIA, NONPROGRESSIVE, WITH MENTAL RETARDATION	CLINVAR,ORPHANET	0	0
umls:C3553676	220136	0.12	CFAP53	cilia and flagella associated protein 53	HETEROTAXY, VISCERAL, 6, AUTOSOMAL	CLINVAR	0	1
umls:C3553709	124093	0.24	CCDC78	coiled-coil domain containing 78	MYOPATHY, CENTRONUCLEAR, 4	CLINVAR,ORPHANET	0	0
umls:C3553719	5216	0.24	PFN1	profilin 1	AMYOTROPHIC LATERAL SCLEROSIS 18	CLINVAR,UNIPROT	1	4
umls:C3553720	3078	0.12	CFHR1	complement factor H-related 1	CFHR5 DEFICIENCY	ORPHANET	0	0
umls:C3553720	81494	0.24	CFHR5	complement factor H-related 5	CFHR5 DEFICIENCY	CLINVAR,ORPHANET	0	0
umls:C3553728	7132	0.12	TNFRSF1A	tumor necrosis factor receptor superfamily, member 1A	MULTIPLE SCLEROSIS, SUSCEPTIBILITY TO, 5	CLINVAR	0	1
umls:C3553748	3516	0.24	RBPJ	recombination signal binding protein for immunoglobulin kappa J region	ADAMS-OLIVER SYNDROME 3	CLINVAR,UNIPROT	1	2
umls:C3553758	26123	0.24	TCTN3	tectonic family member 3	JOUBERT SYNDROME 18	CLINVAR,UNIPROT	1	2
umls:C3553762	7042	0.24	TGFB2	transforming growth factor, beta 2	LOEYS-DIETZ SYNDROME 4	CLINVAR,UNIPROT	1	4
umls:C3553774	22909	0.36027144187208	FAN1	FANCD2/FANCI-associated nuclease 1	INTERSTITIAL NEPHRITIS, KARYOMEGALIC	CLINVAR,ORPHANET,UNIPROT	1	0
umls:C3553785	4053	0.24	LTBP2	latent transforming growth factor beta binding protein 2	WEILL-MARCHESANI SYNDROME 3	CLINVAR,UNIPROT	1	1
umls:C3553788	478	0.24	ATP1A3	ATPase, Na+/K+ transporting, alpha 3 polypeptide	ALTERNATING HEMIPLEGIA OF CHILDHOOD 2	CLINVAR,UNIPROT	2	32
umls:C3553793	124404	0.24	SEPT12	septin 12	SPERMATOGENIC FAILURE 10	CLINVAR,UNIPROT	1	2
umls:C3553813	84892	0.24	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 8	CLINVAR,UNIPROT	1	2
umls:C3553816	2911	0.32	GRM1	glutamate receptor, metabotropic 1	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 13	CLINVAR,ORPHANET	0	0
umls:C3553830	152816	0.12	C4orf26	chromosome 4 open reading frame 26	AMELOGENESIS IMPERFECTA, HYPOMATURATION TYPE, IIA4	CLINVAR	0	1
umls:C3553831	25914	0.36	RTTN	rotatin	POLYMICROGYRIA WITH SEIZURES	CLINVAR,ORPHANET,UNIPROT	1	3
umls:C3553841	84634	0.32	KISS1R	KISS1 receptor	HYPOGONADOTROPIC HYPOGONADISM 8 WITH OR WITHOUT ANOSMIA	CLINVAR,UNIPROT	5	3
umls:C3553842	26012	0.24	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor	HYPOGONADOTROPIC HYPOGONADISM 9 WITH OR WITHOUT ANOSMIA	CLINVAR,UNIPROT	2	2
umls:C3553843	6866	0.24	TAC3	tachykinin 3	HYPOGONADOTROPIC HYPOGONADISM 10 WITH OR WITHOUT ANOSMIA	CLINVAR,UNIPROT	2	2
umls:C3553844	6870	0.24	TACR3	tachykinin receptor 3	HYPOGONADOTROPIC HYPOGONADISM 11 WITH OR WITHOUT ANOSMIA	CLINVAR,UNIPROT	3	6
umls:C3553859	6513	0.24	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1	EPILEPSY, IDIOPATHIC GENERALIZED, SUSCEPTIBILITY TO, 12	CLINVAR,UNIPROT	2	10
umls:C3553868	7187	0.24	TRAF3	TNF receptor-associated factor 3	HERPES SIMPLEX ENCEPHALITIS, SUSCEPTIBILITY TO, 3	CLINVAR,UNIPROT	1	1
umls:C3553869	148022	0.24	TICAM1	toll-like receptor adaptor molecule 1	HERPES SIMPLEX ENCEPHALITIS, SUSCEPTIBILITY TO, 4	CLINVAR,UNIPROT	1	2
umls:C3553870	51199	0.36	NIN	ninein (GSK3B interacting protein)	SECKEL SYNDROME 7	CLINVAR,ORPHANET,UNIPROT	1	3
umls:C3553886	22995	0.24	CEP152	centrosomal protein 152kDa	MICROCEPHALY 9, PRIMARY, AUTOSOMAL RECESSIVE	CLINVAR,UNIPROT	1	7
umls:C3553887	649	0.24	BMP1	bone morphogenetic protein 1	OSTEOGENESIS IMPERFECTA, TYPE XIII	CLINVAR,UNIPROT	3	6
umls:C3553915	5826	0.36	ABCD4	ATP-binding cassette, sub-family D (ALD), member 4	METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblJ TYPE	CLINVAR,ORPHANET,UNIPROT	1	2
umls:C3553929	5193	0.24	PEX12	peroxisomal biogenesis factor 12	PEROXISOME BIOGENESIS DISORDER 3A (ZELLWEGER)	CLINVAR,UNIPROT	1	3
umls:C3553932	54084	0.12	TSPEAR	thrombospondin-type laminin G domain and EAR repeats	DEAFNESS, AUTOSOMAL RECESSIVE 98	CLINVAR	0	0
umls:C3553936	5190	0.24	PEX6	peroxisomal biogenesis factor 6	PEROXISOME BIOGENESIS DISORDER 4A (ZELLWEGER)	CLINVAR,UNIPROT	3	4
umls:C3553937	5190	0.12	PEX6	peroxisomal biogenesis factor 6	PEROXISOME BIOGENESIS DISORDER 4B	CLINVAR	0	1
umls:C3553940	5828	0.2	PEX2	peroxisomal biogenesis factor 2	PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER)	CLINVAR	0	3
umls:C3553943	6789	0.24	STK4	serine/threonine kinase 4	T-CELL IMMUNODEFICIENCY, RECURRENT INFECTIONS, AND AUTOIMMUNITY WITH OR WITHOUT CARDIAC MALFORMATIONS	CLINVAR,ORPHANET	0	1
umls:C3553944	10518	0.36	CIB2	calcium and integrin binding family member 2	USHER SYNDROME, TYPE IJ	CLINVAR,CTD_human,UNIPROT	1	1
umls:C3553947	5192	0.2	PEX10	peroxisomal biogenesis factor 10	PEROXISOME BIOGENESIS DISORDER 6A (ZELLWEGER)	CLINVAR	0	3
umls:C3553948	5192	0.32	PEX10	peroxisomal biogenesis factor 10	PEROXISOME BIOGENESIS DISORDER 6B	CLINVAR,UNIPROT	1	8
umls:C3553951	55670	0.24	PEX26	peroxisomal biogenesis factor 26	PEROXISOME BIOGENESIS DISORDER 7B	CLINVAR,UNIPROT	2	4
umls:C3553958	3417	0.12	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	METAPHYSEAL ENCHONDROMATOSIS WITH D-2-HYDROXYGLUTARIC ACIDURIA	ORPHANET	0	0
umls:C3553959	9409	0.12	PEX16	peroxisomal biogenesis factor 16	PEROXISOME BIOGENESIS DISORDER 8A (ZELLWEGER)	CLINVAR	0	1
umls:C3553960	9409	0.24	PEX16	peroxisomal biogenesis factor 16	PEROXISOME BIOGENESIS DISORDER 8B	CLINVAR,UNIPROT	1	2
umls:C3553961	5336	0.36	PLCG2	phospholipase C, gamma 2 (phosphatidylinositol-specific)	AUTOINFLAMMATION, ANTIBODY DEFICIENCY, AND IMMUNE DYSREGULATION, PLCG2-ASSOCIATED	CLINVAR,ORPHANET,UNIPROT	1	1
umls:C3553977	9394	0.12	HS6ST1	heparan sulfate 6-O-sulfotransferase 1	HYPOGONADOTROPIC HYPOGONADISM 15 WITH OR WITHOUT ANOSMIA	UNIPROT	2	0
umls:C3553989	3300	0.24	DNAJB2	DnaJ (Hsp40) homolog, subfamily B, member 2	SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 5	CLINVAR,ORPHANET	0	2
umls:C3553999	8504	0.24	PEX3	peroxisomal biogenesis factor 3	PEROXISOME BIOGENESIS DISORDER 10A (ZELLWEGER)	CLINVAR,UNIPROT	1	0
umls:C3554000	5194	0.2	PEX13	peroxisomal biogenesis factor 13	PEROXISOME BIOGENESIS DISORDER 11A (ZELLWEGER)	CLINVAR	0	1
umls:C3554001	5194	0.24	PEX13	peroxisomal biogenesis factor 13	PEROXISOME BIOGENESIS DISORDER 11B	CLINVAR,UNIPROT	1	1
umls:C3554002	5824	0.12	PEX19	peroxisomal biogenesis factor 19	PEROXISOME BIOGENESIS DISORDER 12A (ZELLWEGER)	CLINVAR	0	0
umls:C3554004	5195	0.12	PEX14	peroxisomal biogenesis factor 14	PEROXISOME BIOGENESIS DISORDER 13A (ZELLWEGER)	CLINVAR	0	1
umls:C3554018	776	0.24027144187208	CACNA1D	calcium channel, voltage-dependent, L type, alpha 1D subunit	SINOATRIAL NODE DYSFUNCTION AND DEAFNESS	CLINVAR,ORPHANET	1	1
umls:C3554021	10371	0.24	SEMA3A	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	HYPOGONADOTROPIC HYPOGONADISM 16 WITH OR WITHOUT ANOSMIA	CLINVAR,UNIPROT	2	7
umls:C3554042	6154	0.12	RPL26	ribosomal protein L26	DIAMOND-BLACKFAN ANEMIA 11	CLINVAR	0	1
umls:C3554046	4604	0.12	MYBPC1	myosin binding protein C, slow type	LETHAL CONGENITAL CONTRACTURE SYNDROME 4	CLINVAR	0	1
umls:C3554047	801	0.24	CALM1	calmodulin 1 (phosphorylase kinase, delta)	VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4	CLINVAR,UNIPROT	1	2
umls:C3554055	8799	0.12	PEX11B	peroxisomal biogenesis factor 11 beta	PEROXISOME BIOGENESIS DISORDER 14B	CLINVAR	0	1
umls:C3554067	55005	0.36	RMND1	required for meiotic nuclear division 1 homolog (S. cerevisiae)	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 11	CLINVAR,ORPHANET,UNIPROT	1	4
umls:C3554078	10295	0.44	BCKDK	branched chain ketoacid dehydrogenase kinase	BRANCHED-CHAIN KETOACID DEHYDROGENASE KINASE DEFICIENCY	CLINVAR,ORPHANET,UNIPROT	2	2
umls:C3554079	124454	0.36	EARS2	glutamyl-tRNA synthetase 2, mitochondrial	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 12	CLINVAR,ORPHANET,UNIPROT	2	7
umls:C3554105	23438	0.24	HARS2	histidyl-tRNA synthetase 2, mitochondrial	PERRAULT SYNDROME 2	CLINVAR,UNIPROT	1	1
umls:C3554117	121391	0.24	KRT74	keratin 74, type II	ECTODERMAL DYSPLASIA 7, HAIR/NAIL TYPE	CLINVAR,UNIPROT	1	1
umls:C3554129	87178	0.36	PNPT1	polyribonucleotide nucleotidyltransferase 1	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 13	CLINVAR,ORPHANET,UNIPROT	1	3
umls:C3554159	283310	0.12	OTOGL	otogelin-like	DEAFNESS, AUTOSOMAL RECESSIVE 84B	CLINVAR	0	1
umls:C3554163	340990	0.24	OTOG	otogelin	DEAFNESS, AUTOSOMAL RECESSIVE 18B	CLINVAR,UNIPROT	1	2
umls:C3554168	10667	0.36027144187208	FARS2	phenylalanyl-tRNA synthetase 2, mitochondrial	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 14	CLINVAR,ORPHANET,UNIPROT	3	3
umls:C3554182	123263	0.36	MTFMT	mitochondrial methionyl-tRNA formyltransferase	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 15	CLINVAR,ORPHANET,UNIPROT	2	8
umls:C3554195	57582	0.24	KCNT1	potassium channel, sodium activated subfamily T, member 1	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 14	CLINVAR,UNIPROT	1	5
